# Theoretical BHMF at redshift 5. Liu & Inayoshi (2024). 
# Parameters: n_0h = 1e-2 Mpc-3, n_0l = 1e0 Mpc-3
# Data explanation: M_BH [M_sun], black hole mass measured in solar masses; Phi_h [Mpc-3 dex-1], BHMF (unobscured + obscured) of heavy-seed BHs; Phi_l [Mpc-3 dex-1], BHMF (unobscured + obscured) of light-seed BHs.
M_BH, Phi_h, Phi_l
3.758374042884443952e+03, 2.763597658371294997e-04, 4.277471992137693579e-01
3.845917820453536478e+03, 2.932885084808899904e-04, 4.341118074528456661e-01
3.935500754557773689e+03, 3.108706942540757066e-04, 4.403429160477672077e-01
4.027170343254591899e+03, 3.291123696146526349e-04, 4.464347896147319306e-01
4.120975190973301324e+03, 3.480191327549527858e-04, 4.523819168781309519e-01
4.216965034285823094e+03, 3.675961579852800591e-04, 4.581790184245674857e-01
4.315190768277650932e+03, 3.878482206353357840e-04, 4.638210537183399818e-01
4.415704473533127384e+03, 4.087797220292628867e-04, 4.693032273604453297e-01
4.518559443749223647e+03, 4.303947141509237404e-04, 4.746209946331085283e-01
4.623810213992604076e+03, 4.526969235552661622e-04, 4.797700662841671293e-01
4.731512589614803801e+03, 4.756897741740379786e-04, 4.847464125953725445e-01
4.841723675840995384e+03, 4.993764086444211960e-04, 4.895462667253254740e-01
4.954501908047902361e+03, 5.237597078341430217e-04, 4.941661273436639412e-01
5.069907082747045934e+03, 5.488423082647158517e-04, 4.986027605685982023e-01
5.188000389289611121e+03, 5.746266171701499030e-04, 5.028532012264106399e-01
5.308844442309886290e+03, 6.011148249575142249e-04, 5.069147534453016801e-01
5.432503314924331789e+03, 6.283089148777547739e-04, 5.107849906059176437e-01
5.559042572704039230e+03, 6.562106697581043986e-04, 5.144617546735634761e-01
5.688529308438414773e+03, 6.848216756662994483e-04, 5.179431549256920952e-01
5.821032177708717427e+03, 7.141433224301655574e-04, 5.212275661022361950e-01
5.956621435290105183e+03, 7.441768009767524110e-04, 5.243136260095194734e-01
6.095368972401694919e+03, 7.749230974683407516e-04, 5.272002325923254018e-01
6.237348354824193848e+03, 8.063829842656291972e-04, 5.298865405048602817e-01
6.382634861905491562e+03, 8.385570077855980953e-04, 5.323719572133509548e-01
6.531305526474724502e+03, 8.714454733412227601e-04, 5.346561386540930050e-01
6.683439175686151430e+03, 9.050484270608353567e-04, 5.367389844627407092e-01
6.839116472814293957e+03, 9.393656350692333691e-04, 5.386206328262503895e-01
6.998419960022732994e+03, 9.743965600802242640e-04, 5.403014549694554747e-01
7.161434102129022904e+03, 1.010140335577383239e-03, 5.417820492997790227e-01
7.328245331389039166e+03, 1.046595737843948690e-03, 5.430632352620862191e-01
7.498942093324561029e+03, 1.083761156007790596e-03, 5.441460468987541210e-01
7.673614893618188034e+03, 1.121634560410110721e-03, 5.450317261767205768e-01
7.852356346100720657e+03, 1.160213469487380179e-03, 5.457217160736697048e-01
8.035261221856171687e+03, 1.199494915489939017e-03, 5.462176534812983597e-01
8.222426499470713679e+03, 1.239475409269443070e-03, 5.465213619302109471e-01
8.413951416451951445e+03, 1.280150904429873740e-03, 5.466348441708002159e-01
8.609937521846009986e+03, 1.321516761128440666e-03, 5.465602746372043574e-01
8.810488730080141977e+03, 1.363567709773962251e-03, 5.462999918039234126e-01
9.015711376059573013e+03, 1.406297814957962371e-03, 5.458564904798294259e-01
9.225714271547631142e+03, 1.449700439851645938e-03, 5.452324140432756039e-01
9.440608762859237686e+03, 1.493768211361347830e-03, 5.444305466464900434e-01
9.660508789898134637e+03, 1.538492986319266740e-03, 5.434538054114971262e-01
9.885530946569395383e+03, 1.583865818964122485e-03, 5.423052326328392514e-01
1.011579454259898557e+04, 1.629876929984439872e-03, 5.409879880112657968e-01
1.035142166679343427e+04, 1.676515677329094454e-03, 5.395053409213852458e-01
1.059253725177290107e+04, 1.723770529118340842e-03, 5.378606627589789246e-01
1.083926914021204357e+04, 1.771629038758527029e-03, 5.360574193446142610e-01
1.109174815262401171e+04, 1.820077822591224326e-03, 5.340991634331402338e-01
1.135010815672314675e+04, 1.869102540200096117e-03, 5.319895273178206763e-01
1.161448613840344115e+04, 1.918687877621581828e-03, 5.297322155586602355e-01
1.188502227437019246e+04, 1.968817533596740887e-03, 5.273309978342236581e-01
1.216186000646368302e+04, 2.019474209050232255e-03, 5.247897019354780257e-01
1.244514611771384625e+04, 2.070639599937458206e-03, 5.221122069096520990e-01
1.273503081016660690e+04, 2.122294393566520783e-03, 5.193024363571147051e-01
1.303166778452300423e+04, 2.174418268530759271e-03, 5.163643518961514856e-01
1.333521432163324425e+04, 2.226989898382020650e-03, 5.133019468093625859e-01
1.364583136588924208e+04, 2.279986958981142665e-03, 5.101192398467452316e-01
1.396368361055936657e+04, 2.333386139806814790e-03, 5.068202692404446541e-01
1.428893958511104029e+04, 2.387163159063922062e-03, 5.034090868911286210e-01
1.462177174456718785e+04, 2.441292782693900432e-03, 4.998897527469261526e-01
1.496235656094433398e+04, 2.495748847362386745e-03, 4.962663293943787579e-01
1.531087461682029243e+04, 2.550504287243183545e-03, 4.925428768271468694e-01
1.566751070108150634e+04, 2.605531164742111785e-03, 4.887234474318984945e-01
1.603245390690042223e+04, 2.660800704999707542e-03, 4.848120811703068855e-01
1.640589773199539195e+04, 2.716283334096347268e-03, 4.808128009582484652e-01
1.678804018122559501e+04, 2.771948720988726394e-03, 4.767296082637326737e-01
1.717908387157589823e+04, 2.827765822847769402e-03, 4.725664788863075394e-01
1.757923613958693386e+04, 2.883702933905228465e-03, 4.683273589585476016e-01
1.798870915128787965e+04, 2.939727737421030107e-03, 4.640161611310743006e-01
1.840772001468955204e+04, 2.995807360778758067e-03, 4.596367609694827494e-01
1.883649089489802645e+04, 3.051908433383794441e-03, 4.551929935419524731e-01
1.927524913190937150e+04, 3.107997147145008347e-03, 4.506886501973654258e-01
1.972422736114854342e+04, 3.164039319392731014e-03, 4.461274755457980135e-01
2.018366363681560324e+04, 3.220000457830142927e-03, 4.415131646176195801e-01
2.065380155810531869e+04, 3.275845827282512345e-03, 4.368493602078727944e-01
2.113489039836648226e+04, 3.331540518037779362e-03, 4.321396504138720340e-01
2.162718523727020511e+04, 3.387049515219599672e-03, 4.273875663309361084e-01
2.213094709605637036e+04, 3.442337769170122300e-03, 4.225965799435979497e-01
2.264644307593062331e+04, 3.497370266167296616e-03, 4.177701021651011315e-01
2.317394649968480371e+04, 3.552112099418367700e-03, 4.129114810586939077e-01
2.371373705661656277e+04, 3.606528539779960650e-03, 4.080240002116809483e-01
2.426610095082415137e+04, 3.660585105877881169e-03, 4.031108772632017168e-01
2.483133105295568384e+04, 3.714247633346007531e-03, 3.981752625897859721e-01
2.540972705549307284e+04, 3.767482342732923588e-03, 3.932202381328754326e-01
2.600159563165272994e+04, 3.820255905775482661e-03, 3.882488163694100547e-01
2.660725059798809161e+04, 3.872535509684707934e-03, 3.832639394192579596e-01
2.722701308077910653e+04, 3.924288919111974631e-03, 3.782684782832791970e-01
2.786121168629773092e+04, 3.975484535501757136e-03, 3.732652322098130027e-01
2.851018267503910465e+04, 4.026091453526164411e-03, 3.682569281820868845e-01
2.917427014001167117e+04, 4.076079514363391970e-03, 3.632462205253070286e-01
2.985382618917958098e+04, 4.125419355509412668e-03, 3.582356906216956904e-01
3.054921113215516380e+04, 4.174082457005226163e-03, 3.532278467376310793e-01
3.126079367123956763e+04, 4.222041183766171712e-03, 3.482251239470569026e-01
3.198895109691398102e+04, 4.269268824083601380e-03, 3.432298841647229426e-01
3.273406948788380396e+04, 4.315739623803962338e-03, 3.382444162544655519e-01
3.349654391578280774e+04, 4.361428816600333887e-03, 3.332709362478672999e-01
3.427677865464505885e+04, 4.406312649760914246e-03, 3.283115876278834278e-01
3.507518739525680576e+04, 4.450368405833392618e-03, 3.233684417013430457e-01
3.589219346450050944e+04, 4.493574420067822719e-03, 3.184434980497737877e-01
3.672823004980850965e+04, 4.535910093567721048e-03, 3.135386850443456219e-01
3.758374042884444498e+04, 4.577355902322069459e-03, 3.086558604296666952e-01
3.845917820453536842e+04, 4.617893402273840625e-03, 3.037968119737916028e-01
3.935500754557774053e+04, 4.657505230403509791e-03, 2.989632581719600668e-01
4.027170343254596082e+04, 4.696175102228564505e-03, 2.941568490153486093e-01
4.120975190973305871e+04, 4.733887805449338293e-03, 2.893791667933300338e-01
4.216965034285824368e+04, 4.770629190539529656e-03, 2.846317269638799496e-01
4.315190768277651659e+04, 4.806386157977427312e-03, 2.799159790556234317e-01
4.415704473533121927e+04, 4.841146642532101474e-03, 2.752333076111282417e-01
4.518559443749227648e+04, 4.874899594948709468e-03, 2.705850331741160852e-01
4.623810213992604258e+04, 4.907634961108889651e-03, 2.659724133070946461e-01
4.731512589614804165e+04, 4.939343658896600160e-03, 2.613966436368385104e-01
4.841723675840990472e+04, 4.970017553279849204e-03, 2.568588589377997500e-01
4.954501908047906909e+04, 4.999649429466089534e-03, 2.523601342301380890e-01
5.069907082747045934e+04, 5.028232964740199720e-03, 2.479014859086022260e-01
5.188000389289610757e+04, 5.055762698995400727e-03, 2.434838728873555125e-01
5.308844442309880833e+04, 5.082234004301027994e-03, 2.391081977638692124e-01
5.432503314924338338e+04, 5.107643053739543450e-03, 2.347753079990203551e-01
5.559042572704039048e+04, 5.131986789675533137e-03, 2.304859971087194481e-01
5.688529308438415319e+04, 5.155262891687368773e-03, 2.262410058657175482e-01
5.821032177708711970e+04, 5.177469744424886833e-03, 2.220410235121971776e-01
5.956621435290111549e+04, 5.198606405504917552e-03, 2.178866889778574845e-01
6.095368972401695646e+04, 5.218672573679306904e-03, 2.137785921040345483e-01
6.237348354824193666e+04, 5.237668557337728063e-03, 2.097172748678968468e-01
6.382634861905484286e+04, 5.255595243644436282e-03, 2.057032326114931198e-01
6.531305526474731596e+04, 5.272454068282763327e-03, 2.017369152671354693e-01
6.683439175686151430e+04, 5.288246986146007654e-03, 1.978187285863013678e-01
6.839116472814294684e+04, 5.302976442745735951e-03, 1.939490353575178683e-01
6.998419960022732266e+04, 5.316645346796428431e-03, 1.901281566261606160e-01
7.161434102129029634e+04, 5.329257043816668614e-03, 1.863563729052150897e-01
7.328245331389046623e+04, 5.340815290931729721e-03, 1.826339253804719065e-01
7.498942093324560847e+04, 5.351324232822480230e-03, 1.789610171049661469e-01
7.673614893618188216e+04, 5.360788379056455506e-03, 1.753378141881385965e-01
7.852356346100712835e+04, 5.369212582554514120e-03, 1.717644469694451503e-01
8.035261221856178599e+04, 5.376602019509381380e-03, 1.682410111850477508e-01
8.222426499470714771e+04, 5.382962170626432938e-03, 1.647675691218952465e-01
8.413951416451949626e+04, 5.388298803604963522e-03, 1.613441507560545718e-01
8.609937521846001619e+04, 5.392617957003339145e-03, 1.579707548789592575e-01
8.810488730080149253e+04, 5.395925925501918359e-03, 1.546473502118394239e-01
9.015711376059573377e+04, 5.398229246286802632e-03, 1.513738764995331554e-01
9.225714271547632234e+04, 5.399534686916500348e-03, 1.481502455954001041e-01
9.440608762859230046e+04, 5.399849234252700539e-03, 1.449763425245092496e-01
9.660508789898143732e+04, 5.399180084625540034e-03, 1.418520265320330764e-01
9.885530946569395019e+04, 5.397534635297483729e-03, 1.387771321177654338e-01
1.011579454259898630e+05, 5.394920476793555256e-03, 1.357514700472350067e-01
1.035142166679343500e+05, 5.391345386510868962e-03, 1.327748283506913762e-01
1.059253725177290180e+05, 5.386817323147469194e-03, 1.298469732995833903e-01
1.083926914021204284e+05, 5.381344422261012325e-03, 1.269676503690978786e-01
1.109174815262401244e+05, 5.374934992486768599e-03, 1.241365851769093281e-01
1.135010815672314639e+05, 5.367597512742040659e-03, 1.213534844071993551e-01
1.161448613840344042e+05, 5.359340630137790669e-03, 1.186180367144194919e-01
1.188502227437019319e+05, 5.350173158510922004e-03, 1.159299136065089914e-01
1.216186000646368193e+05, 5.340104077723692097e-03, 1.132887703119904305e-01
1.244514611771384807e+05, 5.329142533332045448e-03, 1.106942466236838091e-01
1.273503081016663346e+05, 5.317297836866577247e-03, 1.081459677256968871e-01
1.303166778452300350e+05, 5.304579466575001095e-03, 1.056435450015166394e-01
1.333521432163324498e+05, 5.290997068345501542e-03, 1.031865768191732591e-01
1.364583136588924390e+05, 5.276560457139879354e-03, 1.007746493010664018e-01
1.396368361055936548e+05, 5.261279618526916099e-03, 9.840733707167804989e-02
1.428893958511103992e+05, 5.245164710406170598e-03, 9.608420398638059523e-02
1.462177174456718785e+05, 5.228226064891711676e-03, 9.380480384157269258e-02
1.496235656094433507e+05, 5.210474190242509775e-03, 9.156868106551650788e-02
1.531087461682029243e+05, 5.191919772710846398e-03, 8.937537138839771189e-02
1.566751070108150598e+05, 5.172573678540930663e-03, 8.722440249696031267e-02
1.603245390690042113e+05, 5.152446955605934423e-03, 8.511529466566523927e-02
1.640589773199539341e+05, 5.131550835167866635e-03, 8.304756137366588187e-02
1.678804018122559355e+05, 5.109896733216007063e-03, 8.102070989947152135e-02
1.717908387157589896e+05, 5.087496251717165720e-03, 7.903424189950489231e-02
1.757923613958693459e+05, 5.064361179619005296e-03, 7.708765396870280451e-02
1.798870915128788038e+05, 5.040503493393007871e-03, 7.518043818086708741e-02
1.840772001468955132e+05, 5.015935357429016084e-03, 7.331208261398343418e-02
1.883649089489802427e+05, 4.990669123960693801e-03, 7.148207185634963823e-02
1.927524913190937368e+05, 4.964717332608606024e-03, 6.968988749556952189e-02
1.972422736114854051e+05, 4.938092709608233981e-03, 6.793500859169473993e-02
2.018366363681560324e+05, 4.910808166489642398e-03, 6.621691213187493041e-02
2.065380155810531869e+05, 4.882876798402558879e-03, 6.453507346960908608e-02
2.113489039836648444e+05, 4.854311881998436135e-03, 6.288896674781982443e-02
2.162718523727020947e+05, 4.825126872804886419e-03, 6.127806530521607425e-02
2.213094709605636890e+05, 4.795335402149145110e-03, 5.970184206715887371e-02
2.264644307593062695e+05, 4.764951273702393991e-03, 5.815976992214958591e-02
2.317394649968480517e+05, 4.733988459393441428e-03, 5.665132208108034778e-02
2.371373705661655986e+05, 4.702461095067943762e-03, 5.517597242420255871e-02
2.426610095082414919e+05, 4.670383475489541143e-03, 5.373319583111031000e-02
2.483133105295568530e+05, 4.637770049080580138e-03, 5.232246849859958221e-02
2.540972705549306993e+05, 4.604635412073627976e-03, 5.094326824296006168e-02
2.600159563165272994e+05, 4.570994302332568801e-03, 4.959507478956925314e-02
2.660725059798809816e+05, 4.536861592743601269e-03, 4.827737004898180473e-02
2.722701308077910799e+05, 4.502252284188310895e-03, 4.698963837976567054e-02
2.786121168629773310e+05, 4.467181498146074493e-03, 4.573136683863317925e-02
2.851018267503910465e+05, 4.431664469032189912e-03, 4.450204541917193723e-02
2.917427014001166681e+05, 4.395716535986477456e-03, 4.330116727625676898e-02
2.985382618917957880e+05, 4.359353134606933078e-03, 4.212822894141373536e-02
3.054921113215516089e+05, 4.322589788193423668e-03, 4.098273052456609389e-02
3.126079367123956908e+05, 4.285442098841444128e-03, 3.986417590592623156e-02
3.198895109691398102e+05, 4.247925738170251972e-03, 3.877207291582018822e-02
3.273406948788380832e+05, 4.210056438001649921e-03, 3.770593350551275369e-02
3.349654391578280483e+05, 4.171849980689581669e-03, 3.666527390642334433e-02
3.427677865464505740e+05, 4.133322189337395626e-03, 3.564961477979009669e-02
3.507518739525680430e+05, 4.094488917926714100e-03, 3.465848135724954732e-02
3.589219346450050944e+05, 4.055366041231017217e-03, 3.369140357107975464e-02
3.672823004980850965e+05, 4.015969444737096418e-03, 3.274791617630055246e-02
3.758374042884444352e+05, 3.976315014383858919e-03, 3.182755886290571101e-02
3.845917820453536115e+05, 3.936418626441048028e-03, 3.092987636109532229e-02
3.935500754557773471e+05, 3.896296137173961907e-03, 3.005441853666059732e-02
4.027170343254596228e+05, 3.855963372646896425e-03, 2.920074047944008766e-02
4.120975190973305725e+05, 3.815436118542416509e-03, 2.836840258398154110e-02
4.216965034285823931e+05, 3.774730109966106546e-03, 2.755697062231604252e-02
4.315190768277651514e+05, 3.733861021412197313e-03, 2.676601581018664064e-02
4.415704473533121636e+05, 3.692844456729596665e-03, 2.599511486584502387e-02
4.518559443749227794e+05, 3.651695939251641682e-03, 2.524385006257396855e-02
4.623810213992604986e+05, 3.610430902025152031e-03, 2.451180927476299606e-02
4.731512589614804601e+05, 3.569064678116443470e-03, 2.379858601746955016e-02
4.841723675840990618e+05, 3.527612491164362936e-03, 2.310377948079852389e-02
4.954501908047907054e+05, 3.486089445940608166e-03, 2.242699455776534997e-02
5.069907082747045788e+05, 3.444510519152849636e-03, 2.176784186725427839e-02
5.188000389289610903e+05, 3.402890550379902238e-03, 2.112593777163034037e-02
5.308844442309880396e+05, 3.361244233173087386e-03, 2.050090438936055803e-02
5.432503314924337901e+05, 3.319586106275014201e-03, 1.989236960257931980e-02
5.559042572704039048e+05, 3.277930545063801899e-03, 1.929996706042165847e-02
5.688529308438415173e+05, 3.236291753141213971e-03, 1.872333617780429921e-02
5.821032177708711242e+05, 3.194683754091674766e-03, 1.816212213000718487e-02
5.956621435290111694e+05, 3.153120383381311214e-03, 1.761597584310981013e-02
6.095368972401695792e+05, 3.111615280540386361e-03, 1.708455398112691814e-02
6.237348354824192356e+05, 3.070181881379741712e-03, 1.656751892874796378e-02
6.382634861905485159e+05, 3.028833410516549446e-03, 1.606453877128843563e-02
6.531305526474731741e+05, 2.987582874040101491e-03, 1.557528727106489985e-02
6.683439175686150556e+05, 2.946443052347086280e-03, 1.509944384049043478e-02
6.839116472814294975e+05, 2.905426493262686788e-03, 1.463669351265576950e-02
6.998419960022734012e+05, 2.864545505281119921e-03, 1.418672690864271856e-02
7.161434102129029343e+05, 2.823812151103194390e-03, 1.374924020252509677e-02
7.328245331389047205e+05, 2.783238241362456008e-03, 1.332393508369196858e-02
7.498942093324561138e+05, 2.742835328601356953e-03, 1.291051871683960260e-02
7.673614893618187634e+05, 2.702614701494128729e-03, 1.250870369974372252e-02
7.852356346100713126e+05, 2.662587379360782051e-03, 1.211820801900446304e-02
8.035261221856180346e+05, 2.622764106910183048e-03, 1.173875500374734100e-02
8.222426499470715644e+05, 2.583155349317541646e-03, 1.137007327755347810e-02
8.413951416451949626e+05, 2.543771287542281011e-03, 1.101189670854345846e-02
8.609937521846001036e+05, 2.504621814009738798e-03, 1.066396435805540797e-02
8.810488730080149835e+05, 2.465716528595234165e-03, 1.032602042776163166e-02
9.015711376059573377e+05, 2.427064734896434983e-03, 9.997814205196945206e-03
9.225714271547631361e+05, 2.388675436925298285e-03, 9.679100008427993923e-03
9.440608762859229464e+05, 2.350557336081279206e-03, 9.369637129166618478e-03
9.660508789898143150e+05, 2.312718828515815048e-03, 9.069189774993734188e-03
9.885530946569393855e+05, 2.275168002845481385e-03, 8.777527010523216225e-03
1.011579454259898630e+06, 2.237912638269651429e-03, 8.494422697781585721e-03
1.035142166679343442e+06, 2.200960203010901561e-03, 8.219655435588890668e-03
1.059253725177290151e+06, 2.164317853199885979e-03, 7.953008498416238095e-03
1.083926914021204226e+06, 2.127992432090765936e-03, 7.694269774441673225e-03
1.109174815262401244e+06, 2.091990469702902609e-03, 7.443231703142445983e-03
1.135010815672314493e+06, 2.056318182804418426e-03, 7.199691212259908685e-03
1.161448613840344129e+06, 2.020981475343327019e-03, 6.963449654520705891e-03
1.188502227437019348e+06, 1.985985939196154883e-03, 6.734312743823461268e-03
1.216186000646368368e+06, 1.951336855342296252e-03, 6.512090491256375749e-03
1.244514611771384720e+06, 1.917039195374682951e-03, 6.296597140741063033e-03
1.273503081016663229e+06, 1.883097623406881048e-03, 6.087651104666733960e-03
1.303166778452300467e+06, 1.849516498350804250e-03, 5.885074899345055580e-03
1.333521432163324440e+06, 1.816299876478659567e-03, 5.688695080288627866e-03
1.364583136588924332e+06, 1.783451514407456218e-03, 5.498342177649071481e-03
1.396368361055939691e+06, 1.750974872371266998e-03, 5.313850631607833046e-03
1.428893958511104109e+06, 1.718873117805735538e-03, 5.135058727830295669e-03
1.462177174456718611e+06, 1.687149129270972599e-03, 4.961808533122744579e-03
1.496235656094433274e+06, 1.655805500631548364e-03, 4.793945831191478470e-03
1.531087461682029301e+06, 1.624844545536681222e-03, 4.631320058616596354e-03
1.566751070108150598e+06, 1.594268302170839813e-03, 4.473784241180044433e-03
1.603245390690042172e+06, 1.564078538225290287e-03, 4.321194930330636737e-03
1.640589773199539399e+06, 1.534276756131991437e-03, 4.173412140096108801e-03
1.678804018122559413e+06, 1.504864198486281735e-03, 4.030299284239722245e-03
1.717908387157589896e+06, 1.475841853713926247e-03, 3.891723113948981905e-03
1.757923613958693575e+06, 1.447210461869568839e-03, 3.757553655808276889e-03
1.798870915128787979e+06, 1.418970520636102890e-03, 3.627664150234612139e-03
1.840772001468955074e+06, 1.391122291487931944e-03, 3.501930990507847938e-03
1.883649089489802718e+06, 1.363665805944658249e-03, 3.380233662122456538e-03
1.927524913190937135e+06, 1.336600871984923141e-03, 3.262454682767220934e-03
1.972422736114853993e+06, 1.309927080551844284e-03, 3.148479542824822019e-03
2.018366363681560382e+06, 1.283643812138290973e-03, 3.038196646443175417e-03
2.065380155810531927e+06, 1.257750243441745032e-03, 2.931497253122846390e-03
2.113489039836648386e+06, 1.232245354096513914e-03, 2.828275420001035139e-03
2.162718523727020714e+06, 1.207127933426124268e-03, 2.728427944674734987e-03
2.213094709605637472e+06, 1.182396587223884373e-03, 2.631854308677779829e-03
2.264644307593062520e+06, 1.158049744570182173e-03, 2.538456621631405771e-03
2.317394649968480226e+06, 1.134085664619089101e-03, 2.448139565992826176e-03
2.371373705661655869e+06, 1.110502443387760725e-03, 2.360810342511380881e-03
2.426610095082415268e+06, 1.087298020528914069e-03, 2.276378616389736469e-03
2.483133105295573361e+06, 1.064470186054818556e-03, 2.194756464074219988e-03
2.540972705549307633e+06, 1.042016587004039770e-03, 2.115858320769102227e-03
2.600159563165273052e+06, 1.019934734083169153e-03, 2.039600928710174656e-03
2.660725059798809234e+06, 9.982220082029064512e-04, 1.965903286052614503e-03
2.722701308077910915e+06, 9.768756669656776612e-04, 1.894686596584783988e-03
2.786121168629772961e+06, 9.558928510472691851e-04, 1.825874220060355255e-03
2.851018267503910698e+06, 9.352705905026737583e-04, 1.759391623392976686e-03
2.917427014001166914e+06, 9.150058109527809324e-04, 1.695166332426449986e-03
2.985382618917957880e+06, 8.950953396818213479e-04, 1.633127884614857337e-03
3.054921113215516321e+06, 8.755359116025064658e-04, 1.573207782283924565e-03
3.126079367123956326e+06, 8.563241751182278571e-04, 1.515339446748755273e-03
3.198895109691398218e+06, 8.374566978480650192e-04, 1.459458173122872657e-03
3.273406948788380250e+06, 8.189299722320362305e-04, 1.405501085874275328e-03
3.349654391578280367e+06, 8.007404209933552831e-04, 1.353407095137214560e-03
3.427677865464505740e+06, 7.828844024814041831e-04, 1.303116853762884605e-03
3.507518739525680896e+06, 7.653582158518648648e-04, 1.254572715103494020e-03
3.589219346450050827e+06, 7.481581061277396954e-04, 1.207718691552049769e-03
3.672823004980850965e+06, 7.312802691036656257e-04, 1.162500413804472580e-03
3.758374042884444818e+06, 7.147208561080532242e-04, 1.118865090852482792e-03
3.845917820453536697e+06, 6.984759786227395361e-04, 1.076761470741839687e-03
3.935500754557773937e+06, 6.825417127555797594e-04, 1.036139802020759207e-03
4.027170343254595995e+06, 6.669141035528939124e-04, 9.969517959089776570e-04
4.120975190973305609e+06, 6.515891691906101424e-04, 9.591505892460930847e-04
4.216965034285823815e+06, 6.365629049924744279e-04, 9.226907080667106145e-04
4.315190768277651630e+06, 6.218312873210509470e-04, 8.875280319599897260e-04
4.415704473533131182e+06, 6.073902773104605888e-04, 8.536197590971190529e-04
4.518559443749227561e+06, 5.932358244653174227e-04, 8.209243719423831454e-04
4.623810213992604055e+06, 5.793638701125035893e-04, 7.894016037188262462e-04
4.731512589614803903e+06, 5.657703507156077588e-04, 7.590124054876944094e-04
4.841723675840990618e+06, 5.524512010403253648e-04, 7.297189139215381343e-04
4.954501908047907054e+06, 5.394023572024326954e-04, 7.014844198391356192e-04
5.069907082747045904e+06, 5.266197595612347442e-04, 6.742733372208436701e-04
5.188000389289611951e+06, 5.140993554961551491e-04, 6.480511731074952092e-04
5.308844442309880629e+06, 5.018371020438304030e-04, 6.227844979442791586e-04
5.432503314924337901e+06, 4.898289684155969406e-04, 5.984409167198374065e-04
5.559042572704038583e+06, 4.780709383867646502e-04, 5.749890406406146055e-04
5.688529308438414708e+06, 4.665590125664973386e-04, 5.523984594813490792e-04
5.821032177708711475e+06, 4.552892105529538673e-04, 5.306397145666200263e-04
5.956621435290111229e+06, 4.442575729623196102e-04, 5.096842722884087741e-04
6.095368972401696257e+06, 4.334601633614774355e-04, 4.895044983200811436e-04
6.237348354824192822e+06, 4.228930700769395088e-04, 4.700736323609233333e-04
6.382634861905485392e+06, 4.125524079123813392e-04, 4.513657634962896952e-04
6.531305526474731974e+06, 4.024343197463309371e-04, 4.333558060905082676e-04
6.683439175686150789e+06, 3.925349780508161101e-04, 4.160194763203447685e-04
6.839116472814294510e+06, 3.828505862918919972e-04, 3.993332692066457789e-04
6.998419960022733547e+06, 3.733773802561992901e-04, 3.832744361922731818e-04
7.161434102129029110e+06, 3.641116292758080812e-04, 3.678209633274571772e-04
7.328245331389047205e+06, 3.550496373675580053e-04, 3.529515499056355156e-04
7.498942093324560672e+06, 3.461877442955455225e-04, 3.386455876755919948e-04
7.673614893618187867e+06, 3.375223265420150922e-04, 3.248831405561651087e-04
7.852356346100728959e+06, 3.290497982093236570e-04, 3.116449248243291785e-04
8.035261221856180578e+06, 3.207666118415044339e-04, 2.989122898656047995e-04
8.222426499470714480e+06, 3.126692591794194738e-04, 2.866671993375348123e-04
8.413951416451949626e+06, 3.047542718391450692e-04, 2.748922128704025625e-04
8.609937521846001968e+06, 2.970182219308453589e-04, 2.635704681947910683e-04
8.810488730080150068e+06, 2.894577226096732331e-04, 2.526856637515333885e-04
9.015711376059573144e+06, 2.820694285706041075e-04, 2.422220417736279589e-04
9.225714271547630429e+06, 2.748500364777012707e-04, 2.321643717472115544e-04
9.440608762859228998e+06, 2.677962853454417150e-04, 2.224979343753995026e-04
9.660508789898144081e+06, 2.609049568611698962e-04, 2.132085059211935520e-04
9.885530946569394320e+06, 2.541728756592447590e-04, 2.042823430091659587e-04
1.011579454259898514e+07, 2.475969095473451475e-04, 1.957061677824172452e-04
1.035142166679343395e+07, 2.411739696839983161e-04, 1.874671534952937046e-04
1.059253725177290104e+07, 2.349010107151357620e-04, 1.795529105148096040e-04
1.083926914021204226e+07, 2.287750308662569695e-04, 1.719514726413277081e-04
1.109174815262401290e+07, 2.227930719972251233e-04, 1.646512838700199175e-04
1.135010815672314726e+07, 2.169522196170929227e-04, 1.576411854796712581e-04
1.161448613840344176e+07, 2.112496028668069277e-04, 1.509104035088004866e-04
1.188502227437019162e+07, 2.056823944627064770e-04, 1.444485365391856492e-04
1.216186000646368228e+07, 2.002478106123064682e-04, 1.382455438671656065e-04
1.244514611771384627e+07, 1.949431108996763713e-04, 1.322917339933434380e-04
1.273503081016663276e+07, 1.897655981391765316e-04, 1.265777534307202155e-04
1.303166778452300467e+07, 1.847126182056857966e-04, 1.210945758368354525e-04
1.333521432163324393e+07, 1.797815598367528348e-04, 1.158334914615771234e-04
1.364583136588924192e+07, 1.749698544139569013e-04, 1.107860969159718903e-04
1.396368361055939645e+07, 1.702749757181277568e-04, 1.059442851920061878e-04
1.428893958511104062e+07, 1.656944396663028525e-04, 1.013002360199658690e-04
1.462177174456718750e+07, 1.612258040293146463e-04, 9.684640649038773737e-05
1.496235656094433181e+07, 1.568666681281396451e-04, 9.257552194973890983e-05
1.531087461682029255e+07, 1.526146725161249551e-04, 8.848056716513043264e-05
1.566751070108150691e+07, 1.484674986438093761e-04, 8.455477776030962398e-05
